course,completed_by,completed_date,completed_time
DS,Garry,8/27/2023,4:00 PM
DS,Garry,8/27/2023,4:00 PM
DS,Garry,8/27/2023,6:00 PM
DS,Garry,8/27/2023,6:00 PM
DS,Jack,8/28/2023,9:00 AM
DS,Jack,8/28/2023,9:00 AM
DS,Jack,8/28/2023,9:00 AM
DS,Jack,8/28/2023,9:00 AM
DS,Jack,8/28/2023,9:00 AM
DS,Jack,8/28/2023,10:00 AM
DS,Jack,8/28/2023,10:00 AM
DS,Jack,8/28/2023,10:00 AM
DS,Jack,8/28/2023,10:00 AM
DS,Jack,8/28/2023,11:00 AM
DS,Jack,8/28/2023,11:00 AM
DS,Jack,8/28/2023,11:00 AM
DS,Jack,8/28/2023,11:00 AM
DS,Jack,8/28/2023,11:00 AM
DS,Jack,8/28/2023,12:00 PM
DS,Jack,8/28/2023,12:00 PM
DS,Jack,8/28/2023,12:00 PM
DS,Jack,8/28/2023,12:00 PM
DS,Jack,8/28/2023,4:00 PM
DS,Jack,8/28/2023,4:00 PM
DS,Jack,8/28/2023,4:00 PM
DS,Jack,8/28/2023,4:00 PM
DS,Jack,8/28/2023,4:00 PM
DS,Jack,8/28/2023,6:00 PM
DS,Jack,8/28/2023,6:00 PM
DS,Jack,8/28/2023,6:00 PM
DS,Tim,8/28/2023,9:00 AM
DS,Tim,8/28/2023,9:00 AM
DS,Tim,8/28/2023,9:00 AM
DS,Tim,8/28/2023,11:00 AM
DS,Tim,8/28/2023,11:00 AM
DS,Tim,8/28/2023,11:00 AM
DS,Tim,8/28/2023,12:00 PM
DS,Tim,8/28/2023,12:00 PM
DS,Tim,8/28/2023,12:00 PM
DS,Tim,8/28/2023,12:00 PM
DS,Tim,8/28/2023,2:00 PM
DS,Tim,8/28/2023,2:00 PM
DS,Tim,8/28/2023,2:00 PM
DS,Tim,8/28/2023,2:00 PM
DS,Tim,8/28/2023,3:00 PM
DS,Tim,8/28/2023,3:00 PM
DS,Tim,8/28/2023,3:00 PM
DS,Tim,8/28/2023,3:00 PM
DS,Tim,8/28/2023,3:00 PM
DS,Tim,8/28/2023,3:00 PM
DS,Tim,8/28/2023,4:00 PM
DS,Tim,8/28/2023,4:00 PM
DS,Tim,8/28/2023,4:00 PM
DS,Tim,8/28/2023,6:00 PM
DS,Tim,8/28/2023,6:00 PM
DS,Tim,8/28/2023,6:00 PM
DS,Tim,8/28/2023,6:00 PM
DS,Jimmy,8/28/2023,10:00 AM
DS,Jimmy,8/28/2023,10:00 AM
DS,Jimmy,8/28/2023,10:00 AM
DS,Jimmy,8/28/2023,11:00 AM
DS,Jimmy,8/28/2023,11:00 AM
DS,Jimmy,8/28/2023,2:00 PM
DS,Jimmy,8/28/2023,2:00 PM
DS,Jimmy,8/28/2023,2:00 PM
DS,Jimmy,8/28/2023,3:00 PM
DS,Jimmy,8/28/2023,4:00 PM
DS,Jimmy,8/28/2023,4:00 PM
DS,Jimmy,8/28/2023,5:00 PM
DS,Jimmy,8/28/2023,5:00 PM
DS,Jimmy,8/28/2023,6:00 PM
DS,Jimmy,8/28/2023,6:00 PM
DS,Garry,8/28/2023,10:00 AM
DS,Garry,8/28/2023,10:00 AM
DS,Garry,8/28/2023,10:00 AM
DS,Garry,8/28/2023,11:00 AM
DS,Garry,8/28/2023,11:00 AM
DS,Garry,8/28/2023,11:00 AM
DS,Garry,8/28/2023,11:00 AM
DS,Garry,8/28/2023,11:00 AM
DS,Garry,8/28/2023,2:00 PM
DS,Garry,8/28/2023,2:00 PM
DS,Garry,8/28/2023,2:00 PM
DS,Garry,8/28/2023,4:00 PM
DS,Garry,8/28/2023,4:00 PM
DS,Garry,8/28/2023,4:00 PM
DS,Garry,8/28/2023,4:00 PM
DS,Garry,8/28/2023,6:00 PM
DS,Garry,8/28/2023,6:00 PM
DS,Jack,8/29/2023,9:00 AM
DS,Jack,8/29/2023,9:00 AM
DS,Jack,8/29/2023,9:00 AM
DS,Jack,8/29/2023,9:00 AM
DS,Jack,8/29/2023,10:00 AM
DS,Jack,8/29/2023,10:00 AM
DS,Jack,8/29/2023,10:00 AM
DS,Jack,8/29/2023,10:00 AM
DS,Jack,8/29/2023,11:00 AM
DS,Jack,8/29/2023,11:00 AM
DS,Jack,8/29/2023,11:00 AM
DS,Jack,8/29/2023,11:00 AM
DS,Jack,8/29/2023,11:00 AM
DS,Jack,8/29/2023,12:00 PM
DS,Jack,8/29/2023,12:00 PM
DS,Jack,8/29/2023,12:00 PM
DS,Jack,8/29/2023,12:00 PM
DS,Jack,8/29/2023,12:00 PM
DS,Jack,8/29/2023,12:00 PM
DS,Jack,8/29/2023,4:00 PM
DS,Jack,8/29/2023,4:00 PM
DS,Jack,8/29/2023,4:00 PM
DS,Jack,8/29/2023,4:00 PM
DS,Jack,8/29/2023,4:00 PM
DS,Jack,8/29/2023,4:00 PM
DS,Jack,8/29/2023,6:00 PM
DS,Jack,8/29/2023,6:00 PM
DS,Jack,8/29/2023,6:00 PM
DS,Jack,8/29/2023,6:00 PM
DS,Tim,8/29/2023,9:00 AM
DS,Tim,8/29/2023,9:00 AM
DS,Tim,8/29/2023,11:00 AM
DS,Tim,8/29/2023,11:00 AM
DS,Tim,8/29/2023,12:00 PM
DS,Tim,8/29/2023,12:00 PM
DS,Tim,8/29/2023,12:00 PM
DS,Tim,8/29/2023,12:00 PM
DS,Tim,8/29/2023,2:00 PM
DS,Tim,8/29/2023,2:00 PM
DS,Tim,8/29/2023,2:00 PM
DS,Tim,8/29/2023,2:00 PM
DS,Tim,8/29/2023,3:00 PM
DS,Tim,8/29/2023,3:00 PM
DS,Tim,8/29/2023,3:00 PM
DS,Tim,8/29/2023,3:00 PM
DS,Tim,8/29/2023,3:00 PM
DS,Tim,8/29/2023,4:00 PM
DS,Tim,8/29/2023,4:00 PM
DS,Tim,8/29/2023,6:00 PM
DS,Tim,8/29/2023,6:00 PM
DS,Tim,8/29/2023,6:00 PM
DS,Tim,8/29/2023,6:00 PM
DS,Tim,8/29/2023,6:00 PM
DS,Garry,8/29/2023,10:00 AM
DS,Garry,8/29/2023,10:00 AM
DS,Garry,8/29/2023,10:00 AM
DS,Garry,8/29/2023,10:00 AM
DS,Garry,8/29/2023,11:00 AM
DS,Garry,8/29/2023,11:00 AM
DS,Garry,8/29/2023,11:00 AM
DS,Garry,8/29/2023,11:00 AM
DS,Garry,8/29/2023,2:00 PM
DS,Garry,8/29/2023,2:00 PM
DS,Garry,8/29/2023,2:00 PM
DS,Garry,8/29/2023,4:00 PM
DS,Garry,8/29/2023,4:00 PM
DS,Garry,8/29/2023,6:00 PM
DS,Garry,8/29/2023,6:00 PM
DS,Garry,8/29/2023,6:00 PM
DS,Jack,8/30/2023,9:00 AM
DS,Jack,8/30/2023,9:00 AM
DS,Jack,8/30/2023,9:00 AM
DS,Jack,8/30/2023,9:00 AM
DS,Jack,8/30/2023,9:00 AM
DS,Jack,8/30/2023,10:00 AM
DS,Jack,8/30/2023,10:00 AM
DS,Jack,8/30/2023,10:00 AM
DS,Jack,8/30/2023,10:00 AM
DS,Jack,8/30/2023,10:00 AM
DS,Jack,8/30/2023,10:00 AM
DS,Jack,8/30/2023,11:00 AM
DS,Jack,8/30/2023,11:00 AM
DS,Jack,8/30/2023,11:00 AM
DS,Jack,8/30/2023,11:00 AM
DS,Jack,8/30/2023,11:00 AM
DS,Jack,8/30/2023,12:00 PM
DS,Jack,8/30/2023,12:00 PM
DS,Jack,8/30/2023,12:00 PM
DS,Jack,8/30/2023,12:00 PM
DS,Jack,8/30/2023,12:00 PM
DS,Jack,8/30/2023,4:00 PM
DS,Jack,8/30/2023,4:00 PM
DS,Jack,8/30/2023,4:00 PM
DS,Jack,8/30/2023,4:00 PM
DS,Jack,8/30/2023,4:00 PM
DS,Jack,8/30/2023,6:00 PM
DS,Jack,8/30/2023,6:00 PM
DS,Jack,8/30/2023,6:00 PM
DS,Jack,8/30/2023,6:00 PM
DS,Jack,8/30/2023,6:00 PM
DS,Tim,8/30/2023,9:00 AM
DS,Tim,8/30/2023,9:00 AM
DS,Tim,8/30/2023,9:00 AM
DS,Tim,8/30/2023,11:00 AM
DS,Tim,8/30/2023,11:00 AM
DS,Tim,8/30/2023,11:00 AM
DS,Tim,8/30/2023,11:00 AM
DS,Tim,8/30/2023,11:00 AM
DS,Tim,8/30/2023,12:00 PM
DS,Tim,8/30/2023,12:00 PM
DS,Tim,8/30/2023,12:00 PM
DS,Tim,8/30/2023,12:00 PM
DS,Tim,8/30/2023,12:00 PM
DS,Tim,8/30/2023,2:00 PM
DS,Tim,8/30/2023,2:00 PM
DS,Tim,8/30/2023,2:00 PM
DS,Tim,8/30/2023,3:00 PM
DS,Tim,8/30/2023,3:00 PM
DS,Tim,8/30/2023,3:00 PM
DS,Tim,8/30/2023,4:00 PM
DS,Tim,8/30/2023,4:00 PM
DS,Tim,8/30/2023,4:00 PM
DS,Tim,8/30/2023,4:00 PM
DS,Tim,8/30/2023,6:00 PM
DS,Tim,8/30/2023,6:00 PM
DS,Tim,8/30/2023,6:00 PM
DS,Garry,8/30/2023,10:00 AM
DS,Garry,8/30/2023,10:00 AM
DS,Garry,8/30/2023,10:00 AM
DS,Garry,8/30/2023,11:00 AM
DS,Garry,8/30/2023,11:00 AM
DS,Garry,8/30/2023,11:00 AM
DS,Garry,8/30/2023,11:00 AM
DS,Garry,8/30/2023,11:00 AM
DS,Garry,8/30/2023,2:00 PM
DS,Garry,8/30/2023,2:00 PM
DS,Garry,8/30/2023,4:00 PM
DS,Garry,8/30/2023,4:00 PM
DS,Garry,8/30/2023,4:00 PM
DS,Garry,8/30/2023,6:00 PM
DS,Garry,8/30/2023,6:00 PM
DS,Garry,8/30/2023,6:00 PM
DS,Garry,8/30/2023,6:00 PM
DS,Jack,8/31/2023,9:00 AM
DS,Jack,8/31/2023,9:00 AM
DS,Jack,8/31/2023,9:00 AM
DS,Jack,8/31/2023,9:00 AM
DS,Jack,8/31/2023,10:00 AM
DS,Jack,8/31/2023,10:00 AM
DS,Jack,8/31/2023,10:00 AM
DS,Jack,8/31/2023,10:00 AM
DS,Jack,8/31/2023,10:00 AM
DS,Jack,8/31/2023,11:00 AM
DS,Jack,8/31/2023,11:00 AM
DS,Jack,8/31/2023,11:00 AM
DS,Jack,8/31/2023,11:00 AM
DS,Jack,8/31/2023,12:00 PM
DS,Jack,8/31/2023,12:00 PM
DS,Jack,8/31/2023,12:00 PM
DS,Jack,8/31/2023,12:00 PM
DS,Jack,8/31/2023,12:00 PM
DS,Jack,8/31/2023,12:00 PM
DS,Jack,8/31/2023,4:00 PM
DS,Jack,8/31/2023,4:00 PM
DS,Jack,8/31/2023,4:00 PM
DS,Jack,8/31/2023,4:00 PM
DS,Jack,8/31/2023,6:00 PM
DS,Jack,8/31/2023,6:00 PM
DS,Jack,8/31/2023,6:00 PM
DS,Jack,8/31/2023,6:00 PM
DS,Jack,8/31/2023,6:00 PM
DS,Jack,8/31/2023,6:00 PM
DS,Tim,8/31/2023,9:00 AM
DS,Tim,8/31/2023,9:00 AM
DS,Tim,8/31/2023,11:00 AM
DS,Tim,8/31/2023,11:00 AM
DS,Tim,8/31/2023,11:00 AM
DS,Tim,8/31/2023,12:00 PM
DS,Tim,8/31/2023,12:00 PM
DS,Tim,8/31/2023,12:00 PM
DS,Tim,8/31/2023,12:00 PM
DS,Tim,8/31/2023,12:00 PM
DS,Tim,8/31/2023,2:00 PM
DS,Tim,8/31/2023,2:00 PM
DS,Tim,8/31/2023,2:00 PM
DS,Tim,8/31/2023,3:00 PM
DS,Tim,8/31/2023,3:00 PM
DS,Tim,8/31/2023,3:00 PM
DS,Tim,8/31/2023,3:00 PM
DS,Tim,8/31/2023,4:00 PM
DS,Tim,8/31/2023,4:00 PM
DS,Tim,8/31/2023,4:00 PM
DS,Tim,8/31/2023,4:00 PM
DS,Tim,8/31/2023,4:00 PM
DS,Tim,8/31/2023,6:00 PM
DS,Tim,8/31/2023,6:00 PM
DS,Tim,8/31/2023,6:00 PM
DS,Tim,8/31/2023,6:00 PM
DS,Jimmy,8/31/2023,10:00 AM
DS,Jimmy,8/31/2023,11:00 AM
DS,Jimmy,8/31/2023,11:00 AM
DS,Jimmy,8/31/2023,11:00 AM
DS,Jimmy,8/31/2023,11:00 AM
DS,Jimmy,8/31/2023,2:00 PM
DS,Jimmy,8/31/2023,2:00 PM
DS,Jimmy,8/31/2023,3:00 PM
DS,Jimmy,8/31/2023,3:00 PM
DS,Jimmy,8/31/2023,3:00 PM
DS,Jimmy,8/31/2023,4:00 PM
DS,Jimmy,8/31/2023,4:00 PM
DS,Jimmy,8/31/2023,4:00 PM
DS,Jimmy,8/31/2023,5:00 PM
DS,Jimmy,8/31/2023,5:00 PM
DS,Jimmy,8/31/2023,5:00 PM
DS,Jimmy,8/31/2023,6:00 PM
DS,Jimmy,8/31/2023,6:00 PM
DS,Jimmy,8/31/2023,6:00 PM
DS,Jimmy,8/31/2023,6:00 PM
DS,Jack,9/1/2023,9:00 AM
DS,Jack,9/1/2023,9:00 AM
DS,Jack,9/1/2023,9:00 AM
DS,Jack,9/1/2023,9:00 AM
DS,Jack,9/1/2023,9:00 AM
DS,Jack,9/1/2023,10:00 AM
DS,Jack,9/1/2023,10:00 AM
DS,Jack,9/1/2023,10:00 AM
DS,Jack,9/1/2023,10:00 AM
DS,Jack,9/1/2023,11:00 AM
DS,Jack,9/1/2023,11:00 AM
DS,Jack,9/1/2023,11:00 AM
DS,Jack,9/1/2023,11:00 AM
DS,Jack,9/1/2023,12:00 PM
DS,Jack,9/1/2023,12:00 PM
DS,Jack,9/1/2023,12:00 PM
DS,Jack,9/1/2023,12:00 PM
DS,Jack,9/1/2023,12:00 PM
DS,Jack,9/1/2023,12:00 PM
DS,Jack,9/1/2023,12:00 PM
DS,Jack,9/1/2023,4:00 PM
DS,Jack,9/1/2023,4:00 PM
DS,Jack,9/1/2023,4:00 PM
DS,Jack,9/1/2023,4:00 PM
DS,Jack,9/1/2023,4:00 PM
DS,Jack,9/1/2023,4:00 PM
DS,Jack,9/1/2023,6:00 PM
DS,Jack,9/1/2023,6:00 PM
DS,Jack,9/1/2023,6:00 PM
DS,Jack,9/1/2023,6:00 PM
DS,Tim,9/1/2023,9:00 AM
DS,Tim,9/1/2023,9:00 AM
DS,Tim,9/1/2023,9:00 AM
DS,Tim,9/1/2023,11:00 AM
DS,Tim,9/1/2023,11:00 AM
DS,Tim,9/1/2023,12:00 PM
DS,Tim,9/1/2023,12:00 PM
DS,Tim,9/1/2023,2:00 PM
DS,Tim,9/1/2023,2:00 PM
DS,Tim,9/1/2023,2:00 PM
DS,Tim,9/1/2023,2:00 PM
DS,Tim,9/1/2023,2:00 PM
DS,Tim,9/1/2023,3:00 PM
DS,Tim,9/1/2023,3:00 PM
DS,Tim,9/1/2023,4:00 PM
DS,Tim,9/1/2023,4:00 PM
DS,Tim,9/1/2023,4:00 PM
DS,Tim,9/1/2023,4:00 PM
DS,Tim,9/1/2023,4:00 PM
DS,Tim,9/1/2023,6:00 PM
DS,Tim,9/1/2023,6:00 PM
DS,Tim,9/1/2023,6:00 PM
DS,Tim,9/1/2023,6:00 PM
DS,Jimmy,9/1/2023,10:00 AM
DS,Jimmy,9/1/2023,10:00 AM
DS,Jimmy,9/1/2023,11:00 AM
DS,Jimmy,9/1/2023,2:00 PM
DS,Jimmy,9/1/2023,2:00 PM
DS,Jimmy,9/1/2023,3:00 PM
DS,Jimmy,9/1/2023,3:00 PM
DS,Jimmy,9/1/2023,3:00 PM
DS,Jimmy,9/1/2023,3:00 PM
DS,Jimmy,9/1/2023,4:00 PM
DS,Jimmy,9/1/2023,5:00 PM
DS,Jimmy,9/1/2023,5:00 PM
DS,Jimmy,9/1/2023,6:00 PM
DS,Jimmy,9/1/2023,6:00 PM
DS,Jimmy,9/2/2023,10:00 AM
DS,Jimmy,9/2/2023,11:00 AM
DS,Jimmy,9/2/2023,2:00 PM
DS,Jimmy,9/2/2023,2:00 PM
DS,Jimmy,9/2/2023,2:00 PM
DS,Jimmy,9/2/2023,2:00 PM
DS,Jimmy,9/2/2023,3:00 PM
DS,Jimmy,9/2/2023,3:00 PM
DS,Jimmy,9/2/2023,3:00 PM
DS,Jimmy,9/2/2023,4:00 PM
DS,Jimmy,9/2/2023,5:00 PM
DS,Jimmy,9/2/2023,5:00 PM
DS,Jimmy,9/2/2023,5:00 PM
DS,Jimmy,9/2/2023,6:00 PM
DS,Jimmy,9/2/2023,6:00 PM
DS,Garry,9/2/2023,10:00 AM
DS,Garry,9/2/2023,10:00 AM
DS,Garry,9/2/2023,10:00 AM
DS,Garry,9/2/2023,10:00 AM
DS,Garry,9/2/2023,11:00 AM
DS,Garry,9/2/2023,11:00 AM
DS,Garry,9/2/2023,2:00 PM
DS,Garry,9/2/2023,2:00 PM
DS,Garry,9/2/2023,2:00 PM
DS,Garry,9/2/2023,2:00 PM
DS,Garry,9/2/2023,4:00 PM
DS,Garry,9/2/2023,4:00 PM
DS,Garry,9/2/2023,4:00 PM
DS,Garry,9/2/2023,4:00 PM
DS,Garry,9/2/2023,6:00 PM
DS,Garry,9/2/2023,6:00 PM
DS,Garry,9/2/2023,6:00 PM
DS,Jimmy,9/3/2023,10:00 AM
DS,Jimmy,9/3/2023,10:00 AM
DS,Jimmy,9/3/2023,10:00 AM
DS,Jimmy,9/3/2023,10:00 AM
DS,Jimmy,9/3/2023,11:00 AM
DS,Jimmy,9/3/2023,11:00 AM
DS,Jimmy,9/3/2023,2:00 PM
DS,Jimmy,9/3/2023,2:00 PM
DS,Jimmy,9/3/2023,2:00 PM
DS,Jimmy,9/3/2023,2:00 PM
DS,Jimmy,9/3/2023,3:00 PM
DS,Jimmy,9/3/2023,3:00 PM
DS,Jimmy,9/3/2023,4:00 PM
DS,Jimmy,9/3/2023,4:00 PM
DS,Jimmy,9/3/2023,5:00 PM
DS,Jimmy,9/3/2023,5:00 PM
DS,Jimmy,9/3/2023,5:00 PM
DS,Jimmy,9/3/2023,5:00 PM
DS,Jimmy,9/3/2023,6:00 PM
DS,Jimmy,9/3/2023,6:00 PM
DS,Garry,9/3/2023,10:00 AM
DS,Garry,9/3/2023,10:00 AM
DS,Garry,9/3/2023,10:00 AM
DS,Garry,9/3/2023,10:00 AM
DS,Garry,9/3/2023,11:00 AM
DS,Garry,9/3/2023,11:00 AM
DS,Garry,9/3/2023,11:00 AM
DS,Garry,9/3/2023,11:00 AM
DS,Garry,9/3/2023,2:00 PM
DS,Garry,9/3/2023,2:00 PM
DS,Garry,9/3/2023,4:00 PM
DS,Garry,9/3/2023,4:00 PM
DS,Garry,9/3/2023,4:00 PM
DS,Garry,9/3/2023,6:00 PM
DS,Garry,9/3/2023,6:00 PM
DS,Garry,9/3/2023,6:00 PM
DS,Jack,9/4/2023,9:00 AM
DS,Jack,9/4/2023,9:00 AM
DS,Jack,9/4/2023,9:00 AM
DS,Jack,9/4/2023,9:00 AM
DS,Jack,9/4/2023,9:00 AM
DS,Jack,9/4/2023,9:00 AM
DS,Jack,9/4/2023,10:00 AM
DS,Jack,9/4/2023,10:00 AM
DS,Jack,9/4/2023,10:00 AM
DS,Jack,9/4/2023,10:00 AM
DS,Jack,9/4/2023,10:00 AM
DS,Jack,9/4/2023,11:00 AM
DS,Jack,9/4/2023,11:00 AM
DS,Jack,9/4/2023,11:00 AM
DS,Jack,9/4/2023,12:00 PM
DS,Jack,9/4/2023,12:00 PM
DS,Jack,9/4/2023,12:00 PM
DS,Jack,9/4/2023,12:00 PM
DS,Jack,9/4/2023,4:00 PM
DS,Jack,9/4/2023,4:00 PM
DS,Jack,9/4/2023,4:00 PM
DS,Jack,9/4/2023,6:00 PM
DS,Jack,9/4/2023,6:00 PM
DS,Jack,9/4/2023,6:00 PM
DS,Jack,9/4/2023,6:00 PM
DS,Jack,9/4/2023,6:00 PM
DS,Tim,9/4/2023,9:00 AM
DS,Tim,9/4/2023,9:00 AM
DS,Tim,9/4/2023,9:00 AM
DS,Tim,9/4/2023,9:00 AM
DS,Tim,9/4/2023,9:00 AM
DS,Tim,9/4/2023,11:00 AM
DS,Tim,9/4/2023,11:00 AM
DS,Tim,9/4/2023,11:00 AM
DS,Tim,9/4/2023,11:00 AM
DS,Tim,9/4/2023,12:00 PM
DS,Tim,9/4/2023,12:00 PM
DS,Tim,9/4/2023,12:00 PM
DS,Tim,9/4/2023,2:00 PM
DS,Tim,9/4/2023,2:00 PM
DS,Tim,9/4/2023,2:00 PM
DS,Tim,9/4/2023,3:00 PM
DS,Tim,9/4/2023,3:00 PM
DS,Tim,9/4/2023,3:00 PM
DS,Tim,9/4/2023,3:00 PM
DS,Tim,9/4/2023,3:00 PM
DS,Tim,9/4/2023,4:00 PM
DS,Tim,9/4/2023,4:00 PM
DS,Tim,9/4/2023,4:00 PM
DS,Tim,9/4/2023,4:00 PM
DS,Tim,9/4/2023,4:00 PM
DS,Tim,9/4/2023,6:00 PM
DS,Tim,9/4/2023,6:00 PM
DS,Tim,9/4/2023,6:00 PM
DS,Jimmy,9/4/2023,10:00 AM
DS,Jimmy,9/4/2023,10:00 AM
DS,Jimmy,9/4/2023,11:00 AM
DS,Jimmy,9/4/2023,11:00 AM
DS,Jimmy,9/4/2023,11:00 AM
DS,Jimmy,9/4/2023,2:00 PM
DS,Jimmy,9/4/2023,2:00 PM
DS,Jimmy,9/4/2023,2:00 PM
DS,Jimmy,9/4/2023,3:00 PM
DS,Jimmy,9/4/2023,3:00 PM
DS,Jimmy,9/4/2023,3:00 PM
DS,Jimmy,9/4/2023,3:00 PM
DS,Jimmy,9/4/2023,3:00 PM
DS,Jimmy,9/4/2023,4:00 PM
DS,Jimmy,9/4/2023,4:00 PM
DS,Jimmy,9/4/2023,5:00 PM
DS,Jimmy,9/4/2023,5:00 PM
DS,Jimmy,9/4/2023,5:00 PM
DS,Jimmy,9/4/2023,6:00 PM
DS,Jimmy,9/4/2023,6:00 PM
DS,Jimmy,9/4/2023,6:00 PM
DS,Garry,9/4/2023,10:00 AM
DS,Garry,9/4/2023,10:00 AM
DS,Garry,9/4/2023,10:00 AM
DS,Garry,9/4/2023,11:00 AM
DS,Garry,9/4/2023,11:00 AM
DS,Garry,9/4/2023,11:00 AM
DS,Garry,9/4/2023,2:00 PM
DS,Garry,9/4/2023,2:00 PM
DS,Garry,9/4/2023,2:00 PM
DS,Garry,9/4/2023,2:00 PM
DS,Garry,9/4/2023,4:00 PM
DS,Garry,9/4/2023,4:00 PM
DS,Garry,9/4/2023,4:00 PM
DS,Garry,9/4/2023,6:00 PM
DS,Garry,9/4/2023,6:00 PM
DS,Garry,9/4/2023,6:00 PM
DS,Garry,9/4/2023,6:00 PM
DS,Garry,9/4/2023,6:00 PM
